trial,step,objtype,object,objflag,action,stimusize,stimposx,stimposy,touchposx,touchposy,monkey,timestamp,tone,date,weight,disName,disCoor,sessionNumber,mxbi,version,animalsFound,sessionType,animalsMerged,filename,script,experiment,task,type,stimuli,amp,stimTouched,reward,tarName,animalsExpected,shift,jump,total_trials,p_trial
452,24,,wrong,,0,200,742.0,430.0,847,435,d,769352,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.247165532879826
453,24,,wrong,,0,200,742.0,170.0,929,273,d,772232,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.36054421768708
454,24,,wrong,,0,200,742.0,170.0,925,134,d,776360,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.47392290249433
455,24,,wrong,,0,200,742.0,170.0,847,170,d,839080,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.587301587301596
456,24,,wrong,,0,200,742.0,170.0,929,282,d,842057,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.70068027210885
457,24,,wrong,,0,200,742.0,170.0,882,177,d,844872,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,51.8140589569161
458,24,,reward,,2000,200,742.0,430.0,815,479,d,847720,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,51.92743764172335
459,24,,reward,,2000,200,742.0,430.0,803,505,d,852871,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.04081632653062
460,24,,reward,,2000,200,742.0,430.0,784,441,d,895016,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.15419501133787
461,24,,wrong,,0,200,742.0,170.0,856,178,d,905416,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,52.26757369614512
462,24,,reward,,2000,200,742.0,430.0,826,487,d,908231,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.38095238095239
463,24,,reward,,2000,200,742.0,170.0,824,232,d,913032,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.49433106575964
464,24,,reward,,2000,200,742.0,430.0,822,465,d,918505,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.60770975056689
465,24,,wrong,,0,200,742.0,430.0,854,439,d,924361,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,52.721088435374156
466,24,,wrong,,0,200,742.0,170.0,865,170,d,927243,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,52.83446712018141
467,24,,reward,,2000,200,742.0,430.0,834,475,d,930151,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,52.94784580498866
468,24,,reward,,2000,200,742.0,430.0,821,502,d,1011367,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.06122448979592
469,24,,reward,,2000,200,742.0,430.0,821,485,d,1017415,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.17460317460318
470,24,,reward,,2000,200,742.0,430.0,832,423,d,1023945,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.28798185941043
471,24,,wrong,,0,200,742.0,170.0,867,154,d,1029191,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,53.40136054421769
472,24,,reward,,2000,200,742.0,430.0,835,435,d,1032071,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.51473922902494
473,24,,reward,,2000,200,742.0,170.0,751,250,d,1038183,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.6281179138322
474,24,,reward,,2000,200,742.0,430.0,804,463,d,1044231,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,53.74149659863946
475,24,,wrong,,0,200,742.0,170.0,872,158,d,1052807,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,53.85487528344671
476,24,,wrong,,0,200,742.0,170.0,885,231,d,1055592,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,53.96825396825397
477,24,,reward,,2000,200,742.0,430.0,823,475,d,1058438,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,54.08163265306123
478,24,,reward,,2000,200,742.0,170.0,820,246,d,1066055,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,54.19501133786848
479,24,,wrong,,0,200,742.0,170.0,860,250,d,1071751,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,54.30839002267574
480,24,,wrong,,0,200,742.0,170.0,896,203,d,1074663,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,54.421768707483
481,24,,wrong,,0,200,742.0,170.0,901,183,d,1077800,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,54.53514739229025
482,24,,reward,,2000,200,742.0,430.0,820,501,d,1114566,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,54.6485260770975
483,24,,reward,,2000,200,742.0,430.0,823,492,d,1119303,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,54.761904761904766
484,24,,wrong,,0,200,742.0,170.0,871,203,d,1127082,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,54.87528344671202
485,24,,wrong,,0,200,742.0,170.0,892,238,d,1129895,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,54.98866213151927
486,24,,wrong,,0,200,742.0,170.0,884,199,d,1132647,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.10204081632652
487,24,,reward,,2000,200,742.0,430.0,816,504,d,1230344,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,55.21541950113379
488,24,,wrong,,0,200,742.0,170.0,880,192,d,1239143,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.32879818594104
489,24,,reward,,2000,200,742.0,430.0,827,440,d,1241958,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,55.44217687074829
490,24,,wrong,,0,200,742.0,170.0,848,159,d,1681477,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.55555555555556
491,24,,wrong,,0,200,742.0,170.0,867,192,d,1684229,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.66893424036281
492,24,,wrong,,0,200,742.0,430.0,849,435,d,1687237,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.78231292517006
493,24,,wrong,,0,200,742.0,430.0,881,458,d,1689957,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,55.89569160997733
494,24,,reward,,2000,200,742.0,170.0,776,214,d,1876227,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.00907029478458
495,24,,reward,,2000,200,742.0,170.0,811,146,d,1933316,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.12244897959183
496,24,,reward,,2000,200,742.0,170.0,838,267,d,1939779,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.235827664399096
497,24,,reward,,2000,200,742.0,170.0,827,239,d,1944578,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.34920634920635
498,24,,reward,,2000,200,742.0,430.0,799,474,d,1949219,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.4625850340136
499,24,,reward,,2000,200,742.0,430.0,821,457,d,1955747,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.575963718820866
500,24,,reward,,2000,200,742.0,430.0,836,447,d,1962754,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.68934240362812
501,24,,reward,,2000,200,742.0,430.0,824,433,d,1969155,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,56.80272108843537
502,25,,wrong,,0,200,742.0,440.0,845,433,d,1975079,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",1.0,False,882,56.916099773242635
503,25,,wrong,,0,200,742.0,160.0,882,132,d,1978084,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,57.02947845804989
504,25,,wrong,,0,200,742.0,160.0,911,233,d,1981091,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,57.14285714285714
505,25,,reward,,2000,200,742.0,160.0,825,236,d,2035970,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,57.256235827664405
506,25,,wrong,,0,200,742.0,160.0,872,194,d,2044067,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,57.36961451247166
507,25,,wrong,,0,200,742.0,160.0,892,170,d,2046819,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,57.48299319727891
508,25,,reward,,2000,200,742.0,440.0,819,420,d,2049762,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,57.596371882086174
509,25,,reward,,2000,200,742.0,160.0,809,214,d,2053858,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,57.709750566893426
510,25,,wrong,,0,200,742.0,160.0,896,165,d,2060739,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,57.82312925170068
511,25,,reward,,2000,200,742.0,440.0,818,471,d,4748373,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,57.936507936507944
512,25,,reward,,2000,200,742.0,160.0,823,123,d,9853055,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.049886621315196
513,25,,reward,,2000,200,742.0,440.0,837,499,d,13728368,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.16326530612245
514,25,,reward,,2000,200,742.0,440.0,796,515,d,13734260,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.27664399092971
515,25,,reward,,2000,200,742.0,160.0,822,173,d,17870754,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.390022675736965
516,25,,reward,,2000,200,742.0,440.0,833,503,d,17878849,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.50340136054422
517,26,,reward,,2000,200,742.0,150.0,819,151,d,17884672,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",1.0,False,882,58.61678004535147
518,26,,reward,,2000,200,742.0,450.0,816,520,d,17891489,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.730158730158735
519,26,,reward,,2000,200,742.0,450.0,832,493,d,17898529,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,58.843537414965986
520,26,,wrong,,0,200,742.0,450.0,848,497,d,17904225,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,58.95691609977324
521,26,,reward,,2000,200,742.0,450.0,824,478,d,17907907,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.070294784580504
522,26,,reward,,2000,200,742.0,450.0,828,474,d,17912800,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.183673469387756
523,26,,reward,,2000,200,742.0,450.0,798,482,d,17918112,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.29705215419501
524,26,,reward,,2000,200,742.0,450.0,828,522,d,17922368,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.410430839002274
525,26,,reward,,2000,200,742.0,450.0,824,473,d,17929249,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.523809523809526
526,27,,wrong,,0,200,742.0,140.0,851,174,d,17934082,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",1.0,False,882,59.63718820861678
527,27,,reward,,2000,200,742.0,140.0,828,153,d,17937504,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.750566893424036
528,27,,reward,,2000,200,742.0,460.0,763,533,d,17943008,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.863945578231295
529,27,,reward,,2000,200,742.0,460.0,833,472,d,17949666,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,59.97732426303855
530,27,,reward,,2000,200,742.0,460.0,821,459,d,17955233,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,60.090702947845806
531,27,,wrong,,0,200,742.0,140.0,851,146,d,17961601,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,60.204081632653065
532,27,,wrong,,0,200,742.0,140.0,864,147,d,17964769,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,60.317460317460316
533,27,,reward,,2000,200,742.0,460.0,828,511,d,17972737,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,60.430839002267575
534,27,,reward,,2000,200,742.0,140.0,805,171,d,17979712,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,60.544217687074834
535,27,,wrong,,0,200,742.0,140.0,865,243,d,17986529,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,60.657596371882086
536,27,,wrong,,0,200,742.0,140.0,898,171,d,17991617,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,rtriangle-pilot,False,btriangle-pilot,"['i', 'd']",0.0,False,882,60.770975056689345
537,27,,reward,,2000,200,742.0,460.0,791,512,d,18046592,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,60.8843537414966
538,27,,reward,,2000,200,742.0,460.0,788,524,d,18051392,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,60.997732426303855
539,27,,reward,,2000,200,742.0,140.0,807,156,d,19528123,-1,2019-11-08 10:39:00,-1,,,14,mxbi5,10,['ivvy'],Staircase,,DATA20191108103951.txt,msaV0.3.py,AUT,AUT,2AC,,,btriangle-pilot,True,btriangle-pilot,"['i', 'd']",0.0,False,882,61.111111111111114
