ITI;Outcome;animal
4083.0;reward;c
3699.0;wrong;c
4321.0;wrong;c
4147.0;wrong;c
5055.0;wrong;c
4416.0;wrong;c
4918.0;wrong;c
369507.0;wrong;c
3983.0;wrong;c
4166.0;wrong;c
3988.0;reward;c
3445.0;wrong;c
4046.0;wrong;c
4600.0;reward;c
3529.0;reward;c
3112.0;wrong;c
5385.0;wrong;c
4085.0;wrong;c
4338.0;wrong;c
5406.0;reward;c
3022.0;wrong;c
4230.0;wrong;c
4272.0;wrong;c
4200.0;reward;c
4774.0;wrong;c
4937.0;wrong;c
4272.0;wrong;c
5142.0;reward;c
3682.0;reward;c
3855.0;reward;c
3263.0;reward;c
4372.0;reward;c
3811.0;wrong;c
4512.0;reward;c
4017.0;wrong;c
3919.0;wrong;c
3614.0;reward;c
3398.0;reward;c
3559.0;reward;c
4428.0;reward;c
4462.0;wrong;c
6259.0;reward;c
3428.0;reward;c
4104.0;reward;c
3617.0;wrong;c
4113.0;wrong;c
4058.0;reward;c
3499.0;reward;c
3258.0;wrong;c
4924.0;wrong;c
6232.0;wrong;c
4203.0;wrong;c
7365.0;reward;c
4445.0;reward;c
4500.0;wrong;c
4476.0;reward;c
2996.0;wrong;c
6080.0;wrong;c
4385.0;wrong;c
4142.0;reward;c
3924.0;wrong;c
4416.0;wrong;c
4035.0;wrong;c
4752.0;wrong;c
4249.0;wrong;c
4077.0;reward;c
4418.0;wrong;c
6915.0;wrong;c
4606.0;reward;c
3696.0;reward;c
4023.0;reward;c
3553.0;reward;c
3339.0;wrong;c
4087.0;reward;c
3236.0;wrong;c
4651.0;wrong;c
4916.0;reward;c
4073.0;wrong;c
3981.0;wrong;c
4229.0;reward;c
3545.0;wrong;c
3763.0;wrong;c
5940.0;wrong;c
4227.0;wrong;c
4963.0;wrong;c
4204.0;wrong;c
4235.0;wrong;c
4895.0;wrong;c
5073.0;reward;c
3535.0;wrong;c
4744.0;reward;c
3109.0;wrong;c
4497.0;wrong;c
4823.0;reward;c
3516.0;wrong;c
4093.0;wrong;c
4263.0;reward;c
4373.0;reward;c
3471.0;reward;c
3571.0;wrong;c
4617.0;reward;c
4329.0;wrong;c
5285.0;wrong;c
5809.0;wrong;c
4637.0;reward;c
3849.0;wrong;c
6076.0;reward;c
3806.0;reward;c
3512.0;wrong;c
4056.0;reward;c
3641.0;reward;c
3543.0;reward;c
4470.0;reward;c
4246.0;wrong;c
4457.0;wrong;c
4320.0;wrong;c
4845.0;reward;c
4109.0;reward;c
4128.0;reward;c
3711.0;reward;c
3556.0;reward;c
3527.0;reward;c
3463.0;wrong;c
3997.0;wrong;c
4756.0;reward;c
4503.0;reward;c
4786.0;wrong;c
4181.0;reward;c
3788.0;reward;c
3835.0;reward;c
4915.0;reward;c
4575.0;wrong;c
5023.0;reward;c
4974.0;reward;c
3333.0;wrong;c
5464.0;wrong;c
7554.0;wrong;c
17270.0;wrong;c
4215.0;reward;c
3935.0;wrong;c
10329.0;wrong;c
5252.0;reward;c
3179.0;wrong;c
-1829366.0;wrong;c
5572.0;reward;c
3770.0;wrong;c
790112.0;wrong;c
4544.0;reward;c
3708.0;wrong;c
4596.0;reward;c
3673.0;reward;c
4047.0;reward;c
4272.0;wrong;c
5061.0;reward;c
5290.0;wrong;c
4515.0;reward;c
3106.0;wrong;c
5268.0;wrong;c
4618.0;reward;c
4706.0;reward;c
4798.0;reward;c
4016.0;wrong;c
4180.0;reward;c
3894.0;wrong;c
4492.0;reward;c
4061.0;wrong;c
3691.0;reward;c
5186.0;reward;c
3003.0;wrong;c
4106.0;wrong;c
5186.0;reward;c
4025.0;wrong;c
7118.0;reward;c
5048.0;reward;c
3134.0;reward;c
4060.0;wrong;c
4704.0;reward;c
3389.0;wrong;c
4109.0;wrong;c
4716.0;reward;c
3357.0;wrong;c
4167.0;wrong;c
4777.0;wrong;c
4142.0;reward;c
4358.0;wrong;c
4917.0;wrong;c
4171.0;wrong;c
4662.0;reward;c
3104.0;wrong;c
4250.0;reward;c
3936.0;reward;c
4268.0;reward;c
3760.0;wrong;c
4187.0;wrong;c
5080.0;wrong;c
4275.0;wrong;c
4566.0;wrong;c
4619.0;wrong;c
4388.0;reward;c
4186.0;reward;c
4561.0;reward;c
3335.0;reward;c
3916.0;wrong;c
4235.0;wrong;c
5338.0;reward;c
4347.0;reward;c
3676.0;reward;c
3742.0;wrong;c
656619.0;wrong;c
4102.0;wrong;c
4171.0;reward;c
3251.0;reward;c
3886.0;wrong;c
4053.0;reward;c
4680.0;reward;c
4054.0;wrong;c
373448.0;wrong;c
4030.0;wrong;c
5420.0;reward;c
4277.0;reward;c
3973.0;reward;c
3380.0;wrong;c
4522.0;reward;c
6054.0;reward;c
3209.0;reward;c
4364.0;wrong;c
4547.0;reward;c
3950.0;reward;c
4325.0;reward;c
3892.0;reward;c
4057.0;wrong;c
4605.0;wrong;c
4023.0;wrong;c
4102.0;wrong;c
4536.0;wrong;c
4089.0;wrong;c
4623.0;reward;c
4687.0;wrong;c
4148.0;reward;c
4229.0;wrong;c
5129.0;reward;c
3305.0;reward;c
3821.0;reward;c
5738.0;wrong;c
3984.0;wrong;c
4682.0;reward;c
4785.0;reward;c
3630.0;wrong;c
4843.0;reward;c
3548.0;reward;c
4912.0;reward;c
2706.0;wrong;c
5304.0;reward;c
3474.0;wrong;c
4060.0;wrong;c
4186.0;wrong;c
4128.0;wrong;c
4166.0;reward;c
4879.0;wrong;c
5003.0;reward;c
3352.0;wrong;c
4126.0;reward;c
3293.0;wrong;c
4191.0;reward;c
5132.0;reward;c
3610.0;reward;c
4293.0;reward;c
3578.0;wrong;c
9278.0;reward;c
4261.0;reward;c
3337.0;wrong;c
10872.0;reward;c
5416.0;reward;c
3616.0;wrong;c
4712.0;reward;c
3128.0;wrong;c
4615.0;wrong;c
5077.0;reward;c
3483.0;reward;c
3831.0;reward;c
3146.0;reward;c
3450.0;reward;c
4279.0;reward;c
3915.0;reward;c
4896.0;reward;c
5347.0;wrong;c
4240.0;wrong;c
4927.0;reward;c
3770.0;reward;c
4846.0;reward;c
3307.0;reward;c
4466.0;wrong;c
-2555299.0;wrong;c
3919.0;wrong;c
4559.0;wrong;c
3978.0;reward;c
2875.0;reward;c
2890.0;reward;c
3644.0;wrong;c
4170.0;reward;c
3766.0;wrong;c
4184.0;wrong;c
4582.0;wrong;c
4042.0;wrong;c
4366.0;reward;c
2919.0;wrong;c
4647.0;wrong;c
4033.0;reward;c
3490.0;reward;c
2802.0;wrong;c
3874.0;wrong;c
4007.0;wrong;c
4168.0;wrong;c
4058.0;reward;c
2815.0;wrong;c
4799.0;wrong;c
4331.0;wrong;c
3916.0;wrong;c
3996.0;reward;c
2667.0;wrong;c
4059.0;reward;c
3913.0;wrong;c
4526.0;wrong;c
4030.0;wrong;c
4765.0;wrong;c
3964.0;wrong;c
3984.0;wrong;c
4267.0;wrong;c
3832.0;wrong;c
4748.0;wrong;c
4007.0;wrong;c
44277.0;wrong;c
3879.0;wrong;c
4087.0;wrong;c
3949.0;wrong;c
4027.0;wrong;c
4178.0;reward;c
3059.0;wrong;c
4179.0;wrong;c
4106.0;reward;c
3032.0;wrong;c
4152.0;wrong;c
4037.0;wrong;c
3991.0;wrong;c
3547.0;reward;c
3508.0;wrong;c
3983.0;wrong;c
3961.0;wrong;c
3970.0;reward;c
2915.0;wrong;c
4197.0;wrong;c
4166.0;reward;c
2842.0;wrong;c
4141.0;wrong;c
4292.0;reward;c
4054.0;wrong;c
37428.0;wrong;c
3785.0;reward;c
3248.0;wrong;c
3985.0;wrong;c
3946.0;wrong;c
3964.0;reward;c
3169.0;wrong;c
4072.0;wrong;c
4188.0;wrong;c
4012.0;reward;c
4251.0;wrong;c
4570.0;wrong;c
4442.0;reward;c
3590.0;wrong;c
3958.0;wrong;c
4091.0;reward;c
2993.0;reward;c
3863.0;reward;c
3623.0;reward;c
4125.0;wrong;c
4362.0;reward;c
3894.0;wrong;c
4154.0;wrong;c
3709.0;wrong;c
4596.0;reward;c
4298.0;wrong;c
12273.0;wrong;c
4456.0;wrong;c
4224.0;reward;c
2919.0;reward;c
3611.0;wrong;c
4668.0;wrong;c
4943.0;reward;c
3306.0;reward;c
3939.0;reward;c
3057.0;reward;c
3945.0;reward;c
3941.0;wrong;c
6614.0;wrong;c
85028.0;wrong;c
4205.0;wrong;c
3620.0;wrong;c
4094.0;wrong;c
4123.0;wrong;c
4597.0;reward;c
3345.0;wrong;c
4041.0;wrong;c
4021.0;wrong;c
4049.0;wrong;c
4216.0;wrong;c
4068.0;reward;c
4303.0;wrong;c
5860.0;wrong;c
4581.0;wrong;c
4677.0;reward;c
3840.0;wrong;c
4623.0;reward;c
4450.0;wrong;c
4707.0;reward;c
3539.0;wrong;c
4039.0;reward;c
3670.0;reward;c
4523.0;reward;c
3304.0;wrong;c
4601.0;wrong;c
4472.0;reward;c
3258.0;wrong;c
4807.0;wrong;c
4555.0;reward;c
3364.0;reward;c
4499.0;wrong;c
4805.0;wrong;c
4080.0;wrong;c
4476.0;reward;c
3403.0;reward;c
3646.0;wrong;c
4638.0;reward;c
3150.0;wrong;c
4002.0;wrong;c
52607.0;wrong;c
4390.0;reward;c
3856.0;reward;c
3499.0;wrong;c
4306.0;wrong;c
4061.0;wrong;c
4323.0;reward;c
3986.0;wrong;c
4550.0;reward;c
2775.0;reward;c
3562.0;reward;c
4148.0;wrong;c
4524.0;wrong;c
4682.0;reward;c
3790.0;wrong;c
4593.0;wrong;c
4489.0;wrong;c
4685.0;reward;c
3178.0;wrong;c
4665.0;wrong;c
4076.0;reward;c
3848.0;wrong;c
3985.0;wrong;c
4814.0;reward;c
4965.0;wrong;c
5315.0;wrong;c
8218.0;wrong;c
5226.0;wrong;c
4201.0;reward;c
3325.0;wrong;c
4622.0;reward;c
3350.0;wrong;c
4119.0;wrong;c
4602.0;wrong;c
5344.0;reward;c
3916.0;reward;c
4462.0;wrong;c
4340.0;reward;c
3551.0;wrong;c
4249.0;wrong;c
4190.0;reward;c
3759.0;reward;c
2899.0;wrong;c
4406.0;reward;c
4155.0;reward;c
3745.0;wrong;c
4561.0;reward;c
4165.0;wrong;c
4234.0;wrong;c
4394.0;reward;c
3530.0;wrong;c
4638.0;reward;c
4109.0;reward;c
394449.0;wrong;c
3859.0;reward;c
5036.0;wrong;c
4291.0;reward;c
3704.0;wrong;c
4419.0;reward;c
3756.0;wrong;c
4659.0;wrong;c
5440.0;wrong;c
4077.0;reward;c
3291.0;wrong;c
4577.0;wrong;c
4478.0;reward;c
4427.0;wrong;c
3588.0;wrong;c
4106.0;reward;c
4025.0;wrong;c
4114.0;reward;c
3481.0;reward;c
3875.0;wrong;c
4044.0;reward;c
3617.0;reward;c
4148.0;reward;c
4225.0;wrong;c
5035.0;wrong;c
4118.0;reward;c
3981.0;reward;c
4015.0;wrong;c
4128.0;reward;c
4519.0;wrong;c
4770.0;reward;c
3794.0;wrong;c
4257.0;reward;c
3439.0;wrong;c
4534.0;reward;c
3977.0;reward;c
3696.0;wrong;c
4034.0;wrong;c
5082.0;reward;c
3647.0;wrong;c
3865.0;reward;c
6671.0;reward;c
3960.0;reward;c
3899.0;wrong;c
6048.0;wrong;c
4422.0;reward;c
4260.0;wrong;c
4169.0;reward;c
3049.0;reward;c
3335.0;wrong;c
4584.0;reward;c
4590.0;wrong;c
4575.0;reward;c
3318.0;reward;c
4028.0;wrong;c
4230.0;reward;c
3621.0;reward;c
3391.0;wrong;c
4016.0;wrong;c
4552.0;wrong;c
5405.0;reward;c
3502.0;reward;c
3780.0;wrong;c
5043.0;wrong;c
4104.0;reward;c
3161.0;wrong;c
4180.0;wrong;c
4038.0;wrong;c
4213.0;wrong;c
5891.0;reward;c
3854.0;wrong;c
3846.0;wrong;c
4733.0;reward;c
3692.0;reward;c
3882.0;reward;c
4651.0;reward;c
4316.0;wrong;c
5007.0;reward;c
3992.0;wrong;c
4291.0;reward;c
3626.0;wrong;c
4638.0;wrong;c
4246.0;reward;c
4156.0;reward;c
3769.0;wrong;c
4413.0;reward;c
3614.0;wrong;c
4240.0;wrong;c
4762.0;wrong;c
4780.0;wrong;c
5160.0;wrong;c
4754.0;wrong;c
4306.0;reward;c
3926.0;reward;c
3850.0;reward;c
3495.0;reward;c
3107.0;reward;c
4288.0;wrong;c
4082.0;reward;c
3263.0;reward;c
3531.0;reward;c
4585.0;wrong;c
4658.0;wrong;c
4899.0;wrong;c
4691.0;wrong;c
4076.0;reward;c
3975.0;wrong;c
4630.0;reward;c
4164.0;reward;c
3988.0;wrong;c
5075.0;reward;c
4520.0;wrong;c
-1851641.0;wrong;c
7424.0;reward;c
4513.0;wrong;c
4039.0;wrong;c
5833.0;wrong;c
4939.0;reward;c
2773.0;wrong;c
4251.0;reward;c
3622.0;wrong;c
4498.0;wrong;c
5414.0;wrong;c
4800.0;reward;c
3060.0;wrong;c
4057.0;reward;c
3089.0;reward;c
3693.0;wrong;c
4676.0;wrong;c
5893.0;wrong;c
4471.0;reward;c
3923.0;reward;c
2922.0;wrong;c
4629.0;wrong;c
4939.0;reward;c
3767.0;reward;c
3834.0;wrong;c
5066.0;wrong;c
4200.0;reward;c
2986.0;reward;c
3723.0;reward;c
2967.0;wrong;c
3658.0;reward;c
3549.0;wrong;c
4349.0;reward;c
4070.0;reward;c
3729.0;wrong;c
4003.0;reward;c
3869.0;reward;c
3579.0;reward;c
4237.0;wrong;c
5787.0;reward;c
3800.0;reward;c
3321.0;reward;c
4363.0;reward;c
3189.0;reward;c
3398.0;reward;c
4404.0;reward;c
3332.0;reward;c
3904.0;reward;c
4069.0;reward;c
3364.0;wrong;c
489117.0;wrong;c
3974.0;wrong;c
4133.0;reward;c
3898.0;wrong;c
3960.0;reward;c
4719.0;reward;c
3109.0;reward;c
4269.0;wrong;c
4035.0;reward;c
3290.0;wrong;c
4766.0;reward;c
4879.0;reward;c
3328.0;reward;c
2873.0;reward;c
3832.0;reward;c
3722.0;wrong;c
4111.0;reward;c
4423.0;reward;c
3614.0;reward;c
4312.0;wrong;c
4607.0;reward;c
3242.0;reward;c
3604.0;reward;c
3160.0;wrong;c
4620.0;reward;c
3463.0;reward;c
4878.0;reward;c
3544.0;reward;c
2976.0;reward;c
4006.0;reward;c
4528.0;reward;c
3997.0;reward;c
4073.0;reward;c
3286.0;wrong;c
5107.0;reward;c
3561.0;reward;c
3829.0;wrong;c
6190.0;reward;c
3839.0;reward;c
3603.0;reward;c
4641.0;reward;c
3512.0;wrong;c
4351.0;reward;c
4461.0;reward;c
4388.0;wrong;c
4930.0;wrong;c
4703.0;reward;c
4616.0;reward;c
3013.0;wrong;c
4148.0;wrong;c
6556.0;reward;c
4209.0;reward;c
3059.0;reward;c
3274.0;wrong;c
4087.0;reward;c
3416.0;wrong;c
4030.0;wrong;c
4698.0;wrong;c
5469.0;wrong;c
5416.0;reward;c
4137.0;reward;c
3188.0;reward;c
5195.0;reward;c
2988.0;wrong;c
6370.0;reward;c
5711.0;reward;c
2898.0;reward;c
3112.0;wrong;c
897073.0;wrong;c
5319.0;reward;c
3039.0;wrong;c
3994.0;reward;c
4972.0;reward;c
4373.0;reward;c
2917.0;reward;c
2994.0;wrong;c
4148.0;reward;c
4031.0;reward;c
3895.0;wrong;c
4428.0;reward;c
4637.0;reward;c
4200.0;reward;c
3393.0;wrong;c
12861.0;reward;c
5214.0;reward;c
5244.0;wrong;c
4351.0;reward;c
3899.0;reward;c
3710.0;reward;c
3568.0;reward;c
4541.0;wrong;c
4028.0;wrong;c
3794.0;reward;c
3288.0;reward;c
2973.0;reward;c
3298.0;reward;c
4161.0;reward;c
3251.0;reward;c
4472.0;wrong;c
4632.0;wrong;c
4024.0;wrong;c
4249.0;wrong;c
4579.0;wrong;c
4018.0;wrong;c
5685.0;reward;c
3140.0;wrong;c
3651.0;wrong;c
4534.0;wrong;c
4059.0;wrong;c
4095.0;wrong;c
5339.0;reward;c
3743.0;wrong;c
4443.0;wrong;c
4235.0;wrong;c
4270.0;reward;c
3202.0;wrong;c
5329.0;wrong;c
4478.0;reward;c
3813.0;reward;c
4077.0;wrong;c
4137.0;wrong;c
4043.0;wrong;c
5700.0;wrong;c
4722.0;wrong;c
4060.0;reward;c
3880.0;reward;c
4338.0;reward;c
6411.0;reward;c
3361.0;reward;c
3691.0;reward;c
3323.0;reward;c
4093.0;reward;c
3376.0;reward;c
3150.0;reward;c
4895.0;wrong;c
4219.0;wrong;c
4689.0;wrong;c
5357.0;wrong;c
4501.0;reward;c
3455.0;wrong;c
4110.0;wrong;c
3832.0;wrong;c
4199.0;wrong;c
4071.0;wrong;c
4334.0;wrong;c
4068.0;wrong;c
4170.0;reward;c
3219.0;wrong;c
4854.0;wrong;c
4364.0;wrong;c
5490.0;reward;c
3567.0;reward;c
3769.0;wrong;c
4071.0;wrong;c
5036.0;wrong;c
4222.0;wrong;c
4145.0;wrong;c
4368.0;wrong;c
5359.0;wrong;c
4250.0;wrong;c
4453.0;reward;c
3233.0;wrong;c
4189.0;wrong;c
4299.0;wrong;c
4161.0;wrong;c
4154.0;reward;c
3791.0;reward;c
4152.0;reward;c
4261.0;wrong;c
5645.0;wrong;c
4971.0;reward;c
4382.0;reward;c
4623.0;reward;c
4772.0;reward;c
3821.0;wrong;c
4320.0;wrong;c
5280.0;reward;c
2909.0;reward;c
6006.0;wrong;c
4287.0;wrong;c
5023.0;wrong;c
5889.0;wrong;c
4237.0;wrong;c
4394.0;wrong;c
4511.0;reward;c
4255.0;wrong;c
6022.0;wrong;c
4581.0;wrong;c
5014.0;wrong;c
5954.0;wrong;c
4935.0;wrong;c
4182.0;wrong;c
4637.0;wrong;c
-2405719.0;reward;c
4229.0;reward;c
3356.0;reward;c
3906.0;reward;c
3949.0;wrong;c
4500.0;reward;c
4587.0;reward;c
3920.0;reward;c
4224.0;wrong;c
4506.0;reward;c
4643.0;wrong;c
4027.0;reward;c
4644.0;wrong;c
4473.0;reward;c
3692.0;wrong;c
5117.0;reward;c
3459.0;reward;c
5452.0;reward;c
2927.0;reward;c
4182.0;wrong;c
5341.0;reward;c
2857.0;reward;c
4056.0;reward;c
3614.0;wrong;c
4614.0;wrong;c
3906.0;reward;c
51526.0;reward;c
3211.0;reward;c
3053.0;wrong;c
5215.0;reward;c
3317.0;reward;c
3378.0;wrong;c
4812.0;reward;c
3890.0;reward;c
4039.0;wrong;c
4050.0;reward;c
3421.0;wrong;c
4605.0;reward;c
3361.0;reward;c
3507.0;reward;c
2830.0;wrong;c
4022.0;reward;c
2816.0;reward;c
3410.0;wrong;c
4119.0;reward;c
2992.0;wrong;c
4064.0;wrong;c
4281.0;wrong;c
4075.0;wrong;c
4026.0;reward;c
3378.0;wrong;c
4303.0;wrong;c
4667.0;wrong;c
4158.0;reward;c
3968.0;reward;c
3125.0;reward;c
3668.0;wrong;c
4077.0;reward;c
3375.0;reward;c
4028.0;reward;c
4098.0;reward;c
2911.0;reward;c
4001.0;wrong;c
4054.0;wrong;c
4935.0;reward;c
3919.0;wrong;c
5381.0;reward;c
3001.0;reward;c
4973.0;reward;c
4229.0;wrong;c
4348.0;wrong;c
4174.0;wrong;c
4048.0;reward;c
3431.0;wrong;c
4622.0;wrong;c
4885.0;wrong;c
6109.0;reward;c
3857.0;reward;c
3328.0;wrong;c
4126.0;reward;c
4041.0;wrong;c
4798.0;wrong;c
4193.0;wrong;c
5069.0;reward;c
3659.0;reward;c
3553.0;wrong;c
4652.0;wrong;c
4528.0;wrong;c
4118.0;wrong;c
6382.0;reward;c
3957.0;reward;c
3321.0;wrong;c
4135.0;wrong;c
4102.0;reward;c
3972.0;wrong;c
3986.0;wrong;c
4117.0;wrong;c
4634.0;reward;c
3467.0;wrong;c
4114.0;reward;c
3328.0;wrong;c
4104.0;reward;c
4091.0;reward;c
3582.0;reward;c
3434.0;reward;c
3017.0;reward;c
2753.0;reward;c
3998.0;wrong;c
5230.0;wrong;c
4675.0;wrong;c
5964.0;reward;c
3394.0;wrong;c
6245.0;reward;c
4388.0;wrong;c
5042.0;wrong;c
4466.0;wrong;c
4018.0;wrong;c
4033.0;reward;c
3865.0;reward;c
3159.0;reward;c
3648.0;reward;c
3127.0;wrong;c
4875.0;wrong;c
4877.0;wrong;c
4650.0;wrong;c
7019.0;wrong;c
4133.0;wrong;c
4187.0;wrong;c
4865.0;wrong;c
4807.0;wrong;c
5303.0;wrong;c
5203.0;reward;c
3755.0;reward;c
4177.0;reward;c
3402.0;wrong;c
4145.0;wrong;c
4581.0;wrong;c
6533.0;wrong;c
4104.0;wrong;c
4640.0;reward;c
4350.0;wrong;c
4718.0;reward;c
3642.0;reward;c
3356.0;wrong;c
4298.0;reward;c
3530.0;wrong;c
4802.0;wrong;c
290914.0;wrong;c
4115.0;wrong;c
12152.0;wrong;c
54458.0;wrong;c
4030.0;wrong;c
4082.0;wrong;c
4651.0;reward;c
4505.0;wrong;c
4036.0;wrong;c
4010.0;reward;c
3359.0;reward;c
3399.0;reward;c
3844.0;reward;c
3012.0;reward;c
3798.0;reward;c
4151.0;reward;c
4391.0;wrong;c
4613.0;wrong;c
4750.0;reward;c
4610.0;wrong;c
3918.0;wrong;c
4095.0;reward;c
5655.0;reward;c
3824.0;wrong;c
4565.0;wrong;c
4495.0;wrong;c
4705.0;wrong;c
4094.0;wrong;c
7228.0;reward;c
3163.0;reward;c
3830.0;wrong;c
4098.0;reward;c
3657.0;wrong;c
5103.0;wrong;c
4028.0;wrong;c
4939.0;reward;c
3562.0;reward;c
6584.0;wrong;c
4033.0;wrong;c
4658.0;wrong;c
3993.0;wrong;c
4149.0;wrong;c
4070.0;reward;c
4910.0;wrong;c
3976.0;reward;c
3206.0;reward;c
4029.0;reward;c
3171.0;reward;c
3397.0;reward;c
5233.0;wrong;c
4612.0;wrong;c
4548.0;reward;c
3106.0;reward;c
5123.0;wrong;c
4106.0;wrong;c
4538.0;wrong;c
5764.0;wrong;c
4055.0;wrong;c
4157.0;reward;c
3944.0;reward;c
3028.0;reward;c
4676.0;reward;c
5411.0;wrong;c
4085.0;wrong;c
5031.0;wrong;c
4527.0;wrong;c
4518.0;wrong;c
5201.0;reward;c
4152.0;reward;c
5091.0;wrong;c
4078.0;reward;c
3812.0;reward;c
3290.0;reward;c
5751.0;wrong;c
3990.0;wrong;c
4779.0;wrong;c
4070.0;wrong;c
4516.0;reward;c
3861.0;reward;c
3424.0;reward;c
4229.0;wrong;c
4735.0;wrong;c
4096.0;reward;c
3556.0;reward;c
4674.0;reward;c
4879.0;wrong;c
4944.0;wrong;c
5400.0;wrong;c
4540.0;reward;c
4247.0;wrong;c
4764.0;wrong;c
4933.0;wrong;c
4358.0;reward;c
4503.0;reward;c
3219.0;reward;c
3576.0;wrong;c
4147.0;wrong;c
4813.0;wrong;c
4739.0;reward;c
3766.0;wrong;c
4472.0;reward;c
4168.0;wrong;c
4144.0;wrong;c
4176.0;wrong;c
4592.0;wrong;c
5385.0;reward;c
3369.0;wrong;c
5017.0;wrong;c
7659.0;reward;c
3892.0;wrong;c
4520.0;wrong;c
4444.0;wrong;c
4776.0;wrong;c
5289.0;wrong;c
4099.0;wrong;c
5387.0;wrong;c
5056.0;reward;c
3122.0;reward;c
4133.0;reward;c
4509.0;wrong;c
6597.0;reward;c
4167.0;reward;c
4116.0;reward;c
4972.0;reward;c
3611.0;reward;c
3704.0;wrong;c
4700.0;wrong;c
4638.0;wrong;c
5172.0;wrong;c
5958.0;wrong;c
4773.0;reward;c
4378.0;reward;c
3203.0;reward;c
4826.0;reward;c
3391.0;wrong;c
4602.0;wrong;c
4667.0;wrong;c
5344.0;wrong;c
5429.0;reward;c
5207.0;reward;c
3919.0;reward;c
3312.0;wrong;c
4955.0;wrong;c
17031.0;reward;c
-1468069.0;reward;c
4291.0;reward;c
3873.0;wrong;c
4690.0;reward;c
4401.0;reward;c
3432.0;reward;c
3826.0;wrong;c
4034.0;wrong;c
6724.0;reward;c
3368.0;wrong;c
5380.0;wrong;c
4480.0;wrong;c
6466.0;wrong;c
4410.0;reward;c
3142.0;wrong;c
4428.0;wrong;c
4655.0;reward;c
4127.0;reward;c
3382.0;reward;c
2879.0;reward;c
3631.0;wrong;c
4469.0;wrong;c
4418.0;wrong;c
5216.0;wrong;c
5468.0;reward;c
3852.0;wrong;c
4199.0;wrong;c
4527.0;wrong;c
5017.0;wrong;c
6075.0;wrong;c
5903.0;reward;c
3571.0;reward;c
3614.0;wrong;c
4763.0;reward;c
3306.0;wrong;c
4578.0;reward;c
4284.0;reward;c
3860.0;wrong;c
4091.0;wrong;c
4196.0;wrong;c
4562.0;reward;c
3560.0;reward;c
2969.0;reward;c
3503.0;reward;c
3891.0;reward;c
3057.0;reward;c
4105.0;reward;c
4034.0;reward;c
3933.0;reward;c
4415.0;reward;c
3603.0;wrong;c
6567.0;reward;c
3838.0;wrong;c
4855.0;reward;c
3336.0;reward;c
3968.0;wrong;c
9724.0;wrong;c
6161.0;wrong;c
4410.0;wrong;c
6016.0;wrong;c
5607.0;wrong;c
1416130.0;wrong;c
4519.0;wrong;c
5193.0;wrong;c
4629.0;wrong;c
6147.0;wrong;c
6431.0;wrong;c
6499.0;reward;c
2930.0;wrong;c
4479.0;reward;c
4195.0;reward;c
4514.0;reward;c
5422.0;wrong;c
4540.0;wrong;c
4926.0;wrong;c
6817.0;wrong;c
4935.0;reward;c
3603.0;reward;c
7399.0;wrong;c
5333.0;wrong;c
4114.0;wrong;c
4678.0;reward;c
3587.0;wrong;c
4809.0;wrong;c
5191.0;wrong;c
4678.0;reward;c
3748.0;reward;c
3977.0;reward;c
5033.0;wrong;c
5313.0;wrong;c
5137.0;wrong;c
4257.0;wrong;c
4629.0;reward;c
3322.0;reward;c
3724.0;reward;c
3727.0;wrong;c
5168.0;wrong;c
4225.0;wrong;c
5965.0;wrong;c
4813.0;wrong;c
4710.0;reward;c
4266.0;reward;c
3497.0;reward;c
4731.0;wrong;c
4787.0;wrong;c
4822.0;wrong;c
4564.0;wrong;c
4613.0;reward;c
4086.0;reward;c
4723.0;reward;c
3613.0;reward;c
3305.0;reward;c
6214.0;wrong;c
4129.0;wrong;c
4465.0;wrong;c
4407.0;reward;c
4816.0;wrong;c
4931.0;reward;c
4075.0;wrong;c
4707.0;wrong;c
5700.0;reward;c
3785.0;reward;c
3979.0;reward;c
3486.0;reward;c
4380.0;reward;c
4177.0;reward;c
3740.0;reward;c
6199.0;wrong;c
5825.0;wrong;c
5041.0;reward;c
5172.0;wrong;c
5416.0;reward;c
5000.0;reward;c
4467.0;reward;c
3479.0;wrong;c
4402.0;wrong;c
8399.0;reward;c
4422.0;reward;c
4126.0;wrong;c
5030.0;reward;c
3975.0;reward;c
3705.0;reward;c
3814.0;reward;c
3917.0;reward;c
4221.0;wrong;c
7328.0;reward;c
4200.0;reward;c
3895.0;reward;c
4586.0;wrong;c
7320.0;wrong;c
5905.0;wrong;c
8506.0;wrong;c
5067.0;reward;c
4835.0;wrong;c
4623.0;reward;c
4167.0;reward;c
3922.0;reward;c
6127.0;wrong;c
5177.0;wrong;c
6707.0;reward;c
4078.0;reward;c
4159.0;reward;c
3550.0;wrong;c
-2386543.0;reward;c
3700.0;reward;c
33923.0;reward;c
2985.0;wrong;c
4005.0;reward;c
3137.0;reward;c
3269.0;wrong;c
4071.0;reward;c
3241.0;wrong;c
4539.0;wrong;c
3960.0;wrong;c
5519.0;wrong;c
4794.0;wrong;c
4046.0;wrong;c
4067.0;wrong;c
4652.0;wrong;c
6068.0;wrong;c
3986.0;wrong;c
4450.0;wrong;c
5741.0;reward;c
3653.0;reward;c
6097.0;reward;c
5088.0;wrong;c
6124.0;reward;c
3162.0;reward;c
3838.0;reward;c
3855.0;wrong;c
5772.0;wrong;c
4901.0;wrong;c
5521.0;reward;c
